,,,,,,,,,,,,,,,,,
Date,Google,Date,FB,Date,Apple,Date,Amazon,Date,Costco,Date,Walmart,Date,American_airline,Date,McDonald,Date,Wells_Fargo
8/5/2015 16:00,2334266,12/19/2017 16:00,14920582,8/5/2015 16:00,99312613,8/5/2015 16:00,2889350,8/5/2015 16:00,1687866,8/5/2015 16:00,8715807,8/26/2015 16:00,15679843,8/5/2015 16:00,3560581,8/5/2015 16:00,12032525
8/6/2015 16:00,1572600,12/20/2017 16:00,11860497,8/6/2015 16:00,52903040,8/6/2015 16:00,3820453,8/6/2015 16:00,1947982,8/6/2015 16:00,6367635,8/27/2015 16:00,13793641,8/6/2015 16:00,6740241,8/6/2015 16:00,12554487
8/7/2015 16:00,1403865,12/21/2017 16:00,11600700,8/7/2015 16:00,38670405,8/7/2015 16:00,3969215,8/7/2015 16:00,1229423,8/7/2015 16:00,7796893,8/28/2015 16:00,11824990,8/7/2015 16:00,3463672,8/7/2015 16:00,13596070
8/10/2015 16:00,1809205,12/22/2017 16:00,8509451,8/10/2015 16:00,54951597,8/10/2015 16:00,2615926,8/10/2015 16:00,1072609,8/10/2015 16:00,6019757,8/31/2015 16:00,12409620,8/10/2015 16:00,3994541,8/10/2015 16:00,12397545
8/11/2015 16:00,5029203,12/26/2017 16:00,8897286,8/11/2015 16:00,97082814,8/11/2015 16:00,2676600,8/11/2015 16:00,1260686,8/11/2015 16:00,6828989,9/1/2015 16:00,16042613,8/11/2015 16:00,3584991,8/11/2015 16:00,15425473
8/12/2015 16:00,2940803,12/27/2017 16:00,9496071,8/12/2015 16:00,101685610,8/12/2015 16:00,4014684,8/12/2015 16:00,1963803,8/12/2015 16:00,8902586,9/2/2015 16:00,19316788,8/12/2015 16:00,4207236,8/12/2015 16:00,21878239
8/13/2015 16:00,1810749,12/28/2017 16:00,12220760,8/13/2015 16:00,48535789,8/13/2015 16:00,2895238,8/13/2015 16:00,1114191,8/13/2015 16:00,7652355,9/3/2015 16:00,9905603,8/13/2015 16:00,4636402,8/13/2015 16:00,11868619
8/14/2015 16:00,1072061,12/29/2017 16:00,10261456,8/14/2015 16:00,42929516,8/14/2015 16:00,1994799,8/14/2015 16:00,1210404,8/14/2015 16:00,5912305,9/4/2015 16:00,9738424,8/14/2015 16:00,3185332,8/14/2015 16:00,9742520
8/17/2015 16:00,1051699,1/2/2018 16:00,18151903,8/17/2015 16:00,40884745,8/17/2015 16:00,2581680,8/17/2015 16:00,912619,8/17/2015 16:00,7600583,9/8/2015 16:00,10814770,8/17/2015 16:00,5203560,8/17/2015 16:00,11462454
8/18/2015 16:00,1456059,1/3/2018 16:00,16886563,8/18/2015 16:00,34560708,8/18/2015 16:00,2071342,8/18/2015 16:00,1099071,8/18/2015 16:00,21313526,9/9/2015 16:00,12481224,8/18/2015 16:00,4257239,8/18/2015 16:00,10581149
8/19/2015 16:00,2134098,1/4/2018 16:00,13880896,8/19/2015 16:00,48286510,8/19/2015 16:00,2324040,8/19/2015 16:00,1437093,8/19/2015 16:00,16332964,9/10/2015 16:00,9181582,8/19/2015 16:00,5988661,8/19/2015 16:00,13744637
8/20/2015 16:00,2855299,1/5/2018 16:00,13574535,8/20/2015 16:00,68501622,8/20/2015 16:00,4407990,8/20/2015 16:00,1785120,8/20/2015 16:00,9859599,9/11/2015 16:00,8635243,8/20/2015 16:00,6668025,8/20/2015 16:00,20836168
8/21/2015 16:00,4265183,1/8/2018 16:00,17994726,8/21/2015 16:00,128275471,8/21/2015 16:00,6706466,8/21/2015 16:00,3611352,8/21/2015 16:00,15745756,9/14/2015 16:00,7362535,8/21/2015 16:00,10979852,8/21/2015 16:00,31948731
8/24/2015 16:00,5770302,1/9/2018 16:00,12393057,8/24/2015 16:00,162206292,8/24/2015 16:00,10097601,8/24/2015 16:00,5205772,8/24/2015 16:00,22239513,9/15/2015 16:00,7009325,8/24/2015 16:00,15071651,8/24/2015 16:00,40197279
8/25/2015 16:00,3537966,1/10/2018 16:00,10529894,8/25/2015 16:00,103601599,8/25/2015 16:00,5679329,8/25/2015 16:00,4645092,8/25/2015 16:00,14800007,9/16/2015 16:00,7703119,8/25/2015 16:00,11468623,8/25/2015 16:00,31036714
8/26/2015 16:00,4235891,1/11/2018 16:00,9588587,8/26/2015 16:00,96774611,8/26/2015 16:00,6358639,8/26/2015 16:00,3094874,8/26/2015 16:00,13927127,9/17/2015 16:00,12835651,8/26/2015 16:00,16439604,8/26/2015 16:00,30234133
8/27/2015 16:00,3491336,1/12/2018 16:00,77551299,8/27/2015 16:00,84616056,8/27/2015 16:00,6114506,8/27/2015 16:00,2603075,8/27/2015 16:00,13912715,9/18/2015 16:00,12446861,8/27/2015 16:00,10186990,8/27/2015 16:00,26452319
8/28/2015 16:00,1978733,1/16/2018 16:00,36183842,8/28/2015 16:00,53164407,8/28/2015 16:00,2746708,8/28/2015 16:00,1850887,8/28/2015 16:00,14302863,9/21/2015 16:00,6687215,8/28/2015 16:00,5606013,8/28/2015 16:00,18342169
8/31/2015 16:00,2176737,1/17/2018 16:00,27992376,8/31/2015 16:00,56229271,8/31/2015 16:00,3002293,8/31/2015 16:00,3005697,8/31/2015 16:00,8174827,9/22/2015 16:00,12483661,8/31/2015 16:00,5085547,8/31/2015 16:00,13842001
9/1/2015 16:00,3702105,1/18/2018 16:00,23304901,9/1/2015 16:00,76845860,9/1/2015 16:00,3864514,9/1/2015 16:00,2968167,9/1/2015 16:00,13393949,9/23/2015 16:00,8248801,9/1/2015 16:00,7308209,9/1/2015 16:00,28030729
9/2/2015 16:00,2575620,1/19/2018 16:00,26826540,9/2/2015 16:00,61888812,9/2/2015 16:00,3707116,9/2/2015 16:00,1810859,9/2/2015 16:00,9514356,9/24/2015 16:00,10507272,9/2/2015 16:00,6907910,9/2/2015 16:00,20919566
9/3/2015 16:00,1759572,1/22/2018 16:00,21059464,9/3/2015 16:00,53233940,9/3/2015 16:00,3149694,9/3/2015 16:00,1615613,9/3/2015 16:00,8523840,9/25/2015 16:00,7524947,9/3/2015 16:00,6313887,9/3/2015 16:00,15718708
9/4/2015 16:00,2089453,1/23/2018 16:00,25678781,9/4/2015 16:00,49996311,9/4/2015 16:00,2692510,9/4/2015 16:00,2124589,9/4/2015 16:00,9232294,9/28/2015 16:00,9635911,9/4/2015 16:00,4428992,9/4/2015 16:00,22301279
9/8/2015 16:00,2279538,1/24/2018 16:00,24334548,9/8/2015 16:00,54843626,9/8/2015 16:00,3810653,9/8/2015 16:00,1637968,9/8/2015 16:00,17706529,9/29/2015 16:00,7478790,9/8/2015 16:00,5771053,9/8/2015 16:00,19684204
9/9/2015 16:00,1702094,1/25/2018 16:00,17377740,9/9/2015 16:00,85010804,9/9/2015 16:00,4370657,9/9/2015 16:00,1390773,9/9/2015 16:00,9458365,9/30/2015 16:00,15823720,9/9/2015 16:00,5129373,9/9/2015 16:00,16221306
9/10/2015 16:00,1905276,1/26/2018 16:00,17759212,9/10/2015 16:00,62892831,9/10/2015 16:00,2575982,9/10/2015 16:00,1350689,9/10/2015 16:00,14524006,10/1/2015 16:00,9175087,9/10/2015 16:00,6210823,9/10/2015 16:00,17996232
9/11/2015 16:00,1373545,1/29/2018 16:00,20453172,9/11/2015 16:00,49915473,9/11/2015 16:00,3227862,9/11/2015 16:00,1452938,9/11/2015 16:00,8060830,10/2/2015 16:00,12276284,9/11/2015 16:00,6655055,9/11/2015 16:00,12548030
9/14/2015 16:00,1702271,1/30/2018 16:00,20858556,9/14/2015 16:00,58363431,9/14/2015 16:00,3130241,9/14/2015 16:00,1123759,9/14/2015 16:00,6956474,10/5/2015 16:00,9421801,9/14/2015 16:00,4557201,9/14/2015 16:00,16221818
9/15/2015 16:00,2084397,1/31/2018 16:00,43275144,9/15/2015 16:00,43341155,9/15/2015 16:00,2865933,9/15/2015 16:00,1349715,9/15/2015 16:00,6860745,10/6/2015 16:00,13031992,9/15/2015 16:00,5142633,9/15/2015 16:00,14305370
9/16/2015 16:00,1286454,2/1/2018 16:00,54211293,9/16/2015 16:00,37173489,9/16/2015 16:00,2252790,9/16/2015 16:00,1374511,9/16/2015 16:00,5625284,10/7/2015 16:00,10513746,9/16/2015 16:00,5198679,9/16/2015 16:00,15218544
9/17/2015 16:00,2274690,2/2/2018 16:00,26677484,9/17/2015 16:00,64112641,9/17/2015 16:00,4169484,9/17/2015 16:00,1535284,9/17/2015 16:00,7132557,10/8/2015 16:00,8308146,9/17/2015 16:00,7954984,9/17/2015 16:00,25022104
9/18/2015 16:00,5133386,2/5/2018 16:00,33128206,9/18/2015 16:00,74285291,9/18/2015 16:00,6160075,9/18/2015 16:00,2833921,9/18/2015 16:00,12884404,10/9/2015 16:00,16835519,9/18/2015 16:00,9725860,9/18/2015 16:00,39559057
9/21/2015 16:00,1788506,2/6/2018 16:00,37758505,9/21/2015 16:00,50221965,9/21/2015 16:00,3283313,9/21/2015 16:00,1004810,9/21/2015 16:00,7119271,10/12/2015 16:00,11443308,9/21/2015 16:00,4543492,9/21/2015 16:00,16673265
9/22/2015 16:00,2562869,2/7/2018 16:00,27601886,9/22/2015 16:00,50346159,9/22/2015 16:00,3841748,9/22/2015 16:00,1787227,9/22/2015 16:00,8800795,10/13/2015 16:00,13250274,9/22/2015 16:00,6254535,9/22/2015 16:00,21759673
9/23/2015 16:00,1470949,2/8/2018 16:00,38478321,9/23/2015 16:00,35756716,9/23/2015 16:00,2237571,9/23/2015 16:00,2310212,9/23/2015 16:00,5876580,10/14/2015 16:00,11125778,9/23/2015 16:00,3035339,9/23/2015 16:00,12520506
9/24/2015 16:00,2240098,2/9/2018 16:00,39887626,9/24/2015 16:00,50219475,9/24/2015 16:00,3500964,9/24/2015 16:00,1974868,9/24/2015 16:00,6955971,10/15/2015 16:00,8185398,9/24/2015 16:00,4138791,9/24/2015 16:00,17063921
9/25/2015 16:00,2174009,2/12/2018 16:00,32092133,9/25/2015 16:00,56151926,9/25/2015 16:00,4030998,9/25/2015 16:00,1845691,9/25/2015 16:00,7163040,10/16/2015 16:00,11572941,9/25/2015 16:00,4825681,9/25/2015 16:00,18393694
9/28/2015 16:00,3127667,2/13/2018 16:00,21809350,9/28/2015 16:00,52109011,9/28/2015 16:00,5434532,9/28/2015 16:00,2553489,9/28/2015 16:00,9394076,10/19/2015 16:00,8934601,9/28/2015 16:00,6609711,9/28/2015 16:00,17647491
9/29/2015 16:00,2310284,2/14/2018 16:00,28929704,9/29/2015 16:00,73365384,9/29/2015 16:00,4457532,9/29/2015 16:00,2513094,9/29/2015 16:00,7640099,10/20/2015 16:00,7610771,9/29/2015 16:00,6944437,9/29/2015 16:00,20816056
9/30/2015 16:00,2413441,2/15/2018 16:00,20922120,9/30/2015 16:00,66473033,9/30/2015 16:00,4004681,9/30/2015 16:00,2549213,9/30/2015 16:00,7979203,10/21/2015 16:00,6941202,9/30/2015 16:00,5517625,9/30/2015 16:00,20514237
10/1/2015 16:00,1867601,2/16/2018 16:00,21015610,10/1/2015 16:00,63929100,10/1/2015 16:00,3768483,10/1/2015 16:00,2657336,10/1/2015 16:00,7836374,10/22/2015 16:00,14444639,10/1/2015 16:00,4456554,10/1/2015 16:00,15552670
10/2/2015 16:00,2684805,2/20/2018 16:00,21204921,10/2/2015 16:00,58019758,10/2/2015 16:00,4597795,10/2/2015 16:00,2591476,10/2/2015 16:00,7083997,10/23/2015 16:00,20281404,10/2/2015 16:00,4400748,10/2/2015 16:00,21629823
10/5/2015 16:00,1803643,2/21/2018 16:00,23200804,10/5/2015 16:00,52064743,10/5/2015 16:00,3391359,10/5/2015 16:00,2272955,10/5/2015 16:00,6300307,10/26/2015 16:00,11026228,10/5/2015 16:00,6501556,10/5/2015 16:00,15240709
10/6/2015 16:00,2236847,2/22/2018 16:00,18464192,10/6/2015 16:00,48856977,10/6/2015 16:00,4547519,10/6/2015 16:00,2127776,10/6/2015 16:00,7410921,10/27/2015 16:00,6824082,10/6/2015 16:00,7247556,10/6/2015 16:00,14489887
10/7/2015 16:00,2092714,2/23/2018 16:00,19007288,10/7/2015 16:00,46765550,10/7/2015 16:00,3812087,10/7/2015 16:00,2340843,10/7/2015 16:00,7189740,10/28/2015 16:00,7629738,10/7/2015 16:00,6530367,10/7/2015 16:00,13917437
10/8/2015 16:00,2182081,2/26/2018 16:00,17599703,10/8/2015 16:00,61979577,10/8/2015 16:00,4676440,10/8/2015 16:00,2370850,10/8/2015 16:00,5974536,10/29/2015 16:00,5234359,10/8/2015 16:00,8218172,10/8/2015 16:00,15384064
10/9/2015 16:00,1648736,2/27/2018 16:00,15849806,10/9/2015 16:00,52766140,10/9/2015 16:00,3537364,10/9/2015 16:00,3715461,10/9/2015 16:00,6753997,10/30/2015 16:00,8589743,10/9/2015 16:00,5756043,10/9/2015 16:00,16981726
10/12/2015 16:00,1276134,2/28/2018 16:00,18783039,10/12/2015 16:00,30467204,10/12/2015 16:00,2776103,10/12/2015 16:00,1200133,10/12/2015 16:00,5643470,11/2/2015 16:00,6189311,10/12/2015 16:00,3448163,10/12/2015 16:00,10638323
10/13/2015 16:00,1807685,3/1/2018 16:00,23201626,10/13/2015 16:00,33049256,10/13/2015 16:00,2938044,10/13/2015 16:00,1493652,10/13/2015 16:00,8858374,11/3/2015 16:00,6983205,10/13/2015 16:00,4697279,10/13/2015 16:00,15996587
10/14/2015 16:00,1415468,3/2/2018 16:00,20025905,10/14/2015 16:00,44462449,10/14/2015 16:00,3582060,10/14/2015 16:00,3044929,10/14/2015 16:00,80826555,11/4/2015 16:00,8081357,10/14/2015 16:00,9093040,10/14/2015 16:00,26267907
10/15/2015 16:00,1885737,3/5/2018 16:00,16189280,10/15/2015 16:00,37673452,10/15/2015 16:00,4937034,10/15/2015 16:00,1696962,10/15/2015 16:00,46239393,11/5/2015 16:00,5865538,10/15/2015 16:00,10168213,10/15/2015 16:00,18261578
10/16/2015 16:00,1611128,3/6/2018 16:00,15086784,10/16/2015 16:00,39232609,10/16/2015 16:00,4315792,10/16/2015 16:00,1647541,10/16/2015 16:00,26190964,11/6/2015 16:00,11669625,10/16/2015 16:00,7167807,10/16/2015 16:00,15675803
10/19/2015 16:00,1477340,3/7/2018 16:00,19097293,10/19/2015 16:00,29759153,10/19/2015 16:00,4375420,10/19/2015 16:00,1543687,10/19/2015 16:00,17804948,11/9/2015 16:00,7214613,10/19/2015 16:00,7063435,10/19/2015 16:00,15514962
10/20/2015 16:00,2498215,3/8/2018 16:00,17225946,10/20/2015 16:00,48967763,10/20/2015 16:00,4346209,10/20/2015 16:00,1875733,10/20/2015 16:00,10423309,11/10/2015 16:00,5935317,10/20/2015 16:00,4871892,10/20/2015 16:00,13583329
10/21/2015 16:00,1794172,3/9/2018 16:00,18526292,10/21/2015 16:00,42326974,10/21/2015 16:00,3361655,10/21/2015 16:00,1812409,10/21/2015 16:00,13136217,11/11/2015 16:00,4416989,10/21/2015 16:00,8308271,10/21/2015 16:00,17697279
10/22/2015 16:00,4070954,3/12/2018 16:00,15301229,10/22/2015 16:00,41654089,10/22/2015 16:00,7779372,10/22/2015 16:00,2192364,10/22/2015 16:00,14582043,11/12/2015 16:00,5951056,10/22/2015 16:00,25277078,10/22/2015 16:00,18263223
10/23/2015 16:00,6653923,3/13/2018 16:00,18067477,10/23/2015 16:00,59366914,10/23/2015 16:00,10692667,10/23/2015 16:00,2273369,10/23/2015 16:00,13039155,11/13/2015 16:00,7486143,10/23/2015 16:00,11676975,10/23/2015 16:00,16924222
10/26/2015 16:00,2716615,3/14/2018 16:00,16821728,10/26/2015 16:00,66333781,10/26/2015 16:00,4269715,10/26/2015 16:00,2499998,10/26/2015 16:00,10836002,11/16/2015 16:00,10201130,10/26/2015 16:00,11478592,10/26/2015 16:00,12661293
10/27/2015 16:00,2245796,3/15/2018 16:00,15645035,10/27/2015 16:00,69884400,10/27/2015 16:00,3787136,10/27/2015 16:00,1675064,10/27/2015 16:00,10511295,11/17/2015 16:00,9596532,10/27/2015 16:00,10013147,10/27/2015 16:00,12443868
10/28/2015 16:00,2178917,3/16/2018 16:00,24403438,10/28/2015 16:00,85551352,10/28/2015 16:00,3926200,10/28/2015 16:00,1778775,10/28/2015 16:00,11832056,11/18/2015 16:00,11071087,10/28/2015 16:00,4390331,10/28/2015 16:00,16678872
10/29/2015 16:00,1455965,3/19/2018 16:00,88140060,10/29/2015 16:00,51227334,10/29/2015 16:00,3896026,10/29/2015 16:00,1546971,10/29/2015 16:00,12850106,11/19/2015 16:00,6545456,10/29/2015 16:00,3752589,10/29/2015 16:00,11334469
10/30/2015 16:00,1908774,3/20/2018 16:00,129851768,10/30/2015 16:00,49365254,10/30/2015 16:00,3874363,10/30/2015 16:00,2050031,10/30/2015 16:00,15803251,11/20/2015 16:00,5655961,10/30/2015 16:00,6408969,10/30/2015 16:00,18449683
11/2/2015 16:00,1886250,3/21/2018 16:00,106598834,11/2/2015 16:00,32203267,11/2/2015 16:00,2816479,11/2/2015 16:00,1260658,11/2/2015 16:00,10717075,11/23/2015 16:00,4166051,11/2/2015 16:00,5662934,11/2/2015 16:00,10991131
11/3/2015 16:00,1565379,3/22/2018 16:00,73742979,11/3/2015 16:00,45518976,11/3/2015 16:00,3246910,11/3/2015 16:00,1531102,11/3/2015 16:00,10252317,11/24/2015 16:00,7577977,11/3/2015 16:00,4584931,11/3/2015 16:00,10709126
11/4/2015 16:00,1706700,3/23/2018 16:00,53609706,11/4/2015 16:00,44886050,11/4/2015 16:00,4840501,11/4/2015 16:00,1653072,11/4/2015 16:00,10055966,11/25/2015 16:00,4276646,11/4/2015 16:00,6797075,11/4/2015 16:00,12823595
11/5/2015 16:00,1861550,3/26/2018 16:00,126116634,11/5/2015 16:00,39552680,11/5/2015 16:00,4723825,11/5/2015 16:00,2550323,11/5/2015 16:00,8858977,11/27/2015 16:00,3066773,11/5/2015 16:00,5059117,11/5/2015 16:00,12263852
11/6/2015 16:00,1511599,3/27/2018 16:00,79116995,11/6/2015 16:00,33042283,11/6/2015 16:00,4092165,11/6/2015 16:00,1749784,11/6/2015 16:00,9977288,11/30/2015 16:00,6450862,11/6/2015 16:00,4615631,11/6/2015 16:00,22376745
11/9/2015 16:00,2069807,3/28/2018 16:00,60029170,11/9/2015 16:00,33871405,11/9/2015 16:00,4048823,11/9/2015 16:00,2291054,11/9/2015 16:00,8438212,12/1/2015 16:00,8912859,11/9/2015 16:00,8423804,11/9/2015 16:00,17609298
11/10/2015 16:00,1607994,3/29/2018 16:00,59434293,11/10/2015 16:00,59127931,11/10/2015 16:00,3489483,11/10/2015 16:00,1701804,11/10/2015 16:00,7613783,12/2/2015 16:00,8010351,11/10/2015 16:00,12716453,11/10/2015 16:00,13474498
11/11/2015 16:00,1366995,4/2/2018 16:00,36795991,11/11/2015 16:00,45217971,11/11/2015 16:00,5387309,11/11/2015 16:00,1865640,11/11/2015 16:00,8689127,12/3/2015 16:00,7235252,11/11/2015 16:00,8395333,11/11/2015 16:00,10808470
11/12/2015 16:00,1837154,4/3/2018 16:00,42543865,11/12/2015 16:00,32525579,11/12/2015 16:00,4284678,11/12/2015 16:00,1657385,11/12/2015 16:00,9549381,12/4/2015 16:00,9460935,11/12/2015 16:00,5893840,11/12/2015 16:00,17552183
11/13/2015 16:00,2075504,4/4/2018 16:00,49885584,11/13/2015 16:00,45812403,11/13/2015 16:00,6261076,11/13/2015 16:00,2459917,11/13/2015 16:00,12513684,12/7/2015 16:00,8911719,11/13/2015 16:00,8600126,11/13/2015 16:00,16548327
11/16/2015 16:00,1905893,4/5/2018 16:00,41449609,11/16/2015 16:00,38106701,11/16/2015 16:00,7435934,11/16/2015 16:00,1778398,11/16/2015 16:00,13317585,12/8/2015 16:00,9043652,11/16/2015 16:00,6731754,11/16/2015 16:00,11955410
11/17/2015 16:00,1510903,4/6/2018 16:00,41644812,11/17/2015 16:00,27616939,11/17/2015 16:00,4320177,11/17/2015 16:00,2500021,11/17/2015 16:00,24668864,12/9/2015 16:00,8001019,11/17/2015 16:00,6027595,11/17/2015 16:00,11331933
11/18/2015 16:00,1684259,4/9/2018 16:00,34915227,11/18/2015 16:00,46674697,11/18/2015 16:00,4469769,11/18/2015 16:00,2152039,11/18/2015 16:00,14875148,12/10/2015 16:00,7955619,11/18/2015 16:00,5194489,11/18/2015 16:00,16612371
11/19/2015 16:00,1327879,4/10/2018 16:00,58947041,11/19/2015 16:00,43295820,11/19/2015 16:00,4705237,11/19/2015 16:00,2959265,11/19/2015 16:00,11565970,12/11/2015 16:00,10235210,11/19/2015 16:00,5323499,11/19/2015 16:00,12166635
11/20/2015 16:00,2213284,4/11/2018 16:00,56144633,11/20/2015 16:00,34287096,11/20/2015 16:00,3896135,11/20/2015 16:00,2051047,11/20/2015 16:00,12371095,12/14/2015 16:00,10778159,11/20/2015 16:00,6659387,11/20/2015 16:00,16264071
11/23/2015 16:00,1415385,4/12/2018 16:00,38262956,11/23/2015 16:00,32482528,11/23/2015 16:00,4385057,11/23/2015 16:00,1174280,11/23/2015 16:00,10576879,12/15/2015 16:00,7097307,11/23/2015 16:00,4968405,11/23/2015 16:00,9638084
11/24/2015 16:00,2334197,4/13/2018 16:00,19990561,11/24/2015 16:00,42803172,11/24/2015 16:00,4543417,11/24/2015 16:00,2799458,11/24/2015 16:00,12451876,12/16/2015 16:00,7850944,11/24/2015 16:00,6047679,11/24/2015 16:00,14156491
11/25/2015 16:00,1122224,4/16/2018 16:00,18119435,11/25/2015 16:00,21388308,11/25/2015 16:00,2697889,11/25/2015 16:00,1828003,11/25/2015 16:00,7820553,12/17/2015 16:00,7224974,11/25/2015 16:00,7477123,11/25/2015 16:00,10034358
11/27/2015 16:00,838528,4/17/2018 16:00,22743029,11/27/2015 16:00,13046445,11/27/2015 16:00,1966801,11/27/2015 16:00,866279,11/27/2015 16:00,5340915,12/18/2015 16:00,17809958,11/27/2015 16:00,2763685,11/27/2015 16:00,4914008
11/30/2015 16:00,2097624,4/18/2018 16:00,20969568,11/30/2015 16:00,39180322,11/30/2015 16:00,5693172,11/30/2015 16:00,3063831,11/30/2015 16:00,14941846,12/21/2015 16:00,6597508,11/30/2015 16:00,7872034,11/30/2015 16:00,15998723
12/1/2015 16:00,2134621,4/19/2018 16:00,22234961,12/1/2015 16:00,34852374,12/1/2015 16:00,4751152,12/1/2015 16:00,1939747,12/1/2015 16:00,12202238,12/22/2015 16:00,5704730,12/1/2015 16:00,5321741,12/1/2015 16:00,15543335
12/2/2015 16:00,2230373,4/20/2018 16:00,19119438,12/2/2015 16:00,33386563,12/2/2015 16:00,4273526,12/2/2015 16:00,1585668,12/2/2015 16:00,13586715,12/23/2015 16:00,6093603,12/2/2015 16:00,5692204,12/2/2015 16:00,12779891
12/3/2015 16:00,2590641,4/23/2018 16:00,23088102,12/3/2015 16:00,41569509,12/3/2015 16:00,5064736,12/3/2015 16:00,3439954,12/3/2015 16:00,15844032,12/24/2015 16:00,3307108,12/3/2015 16:00,6558595,12/3/2015 16:00,15410079
12/4/2015 16:00,2757283,4/24/2018 16:00,35079926,12/4/2015 16:00,57776977,12/4/2015 16:00,4534796,12/4/2015 16:00,2578560,12/4/2015 16:00,10434874,12/28/2015 16:00,4148045,12/4/2015 16:00,7777601,12/4/2015 16:00,19646988
12/7/2015 16:00,1812314,4/25/2018 16:00,41083581,12/7/2015 16:00,32084249,12/7/2015 16:00,3732814,12/7/2015 16:00,2791904,12/7/2015 16:00,11595928,12/29/2015 16:00,4006937,12/7/2015 16:00,4810416,12/7/2015 16:00,17991614
12/8/2015 16:00,1829475,4/26/2018 16:00,77556934,12/8/2015 16:00,34309450,12/8/2015 16:00,3651908,12/8/2015 16:00,3158481,12/8/2015 16:00,10377295,12/30/2015 16:00,5463608,12/8/2015 16:00,4814227,12/8/2015 16:00,19949419
12/9/2015 16:00,2699990,4/27/2018 16:00,29804657,12/9/2015 16:00,46361357,12/9/2015 16:00,5158172,12/9/2015 16:00,9527026,12/9/2015 16:00,8981982,12/31/2015 16:00,6813757,12/9/2015 16:00,7604711,12/9/2015 16:00,18499399
12/10/2015 16:00,1988380,4/30/2018 16:00,20750478,12/10/2015 16:00,29212727,12/10/2015 16:00,3455472,12/10/2015 16:00,3653253,12/10/2015 16:00,11359321,1/4/2016 16:00,12037151,12/10/2015 16:00,5297931,12/10/2015 16:00,14071807
12/11/2015 16:00,2224410,5/1/2018 16:00,26025932,12/11/2015 16:00,46886161,12/11/2015 16:00,5474420,12/11/2015 16:00,2511206,12/11/2015 16:00,9744402,1/5/2016 16:00,10514164,12/11/2015 16:00,5736230,12/11/2015 16:00,17814654
12/14/2015 16:00,2421236,5/2/2018 16:00,30424450,12/14/2015 16:00,65003609,12/14/2015 16:00,4361273,12/14/2015 16:00,2434039,12/14/2015 16:00,14523232,1/6/2016 16:00,12393780,12/14/2015 16:00,7659077,12/14/2015 16:00,22052378
12/15/2015 16:00,2666229,5/3/2018 16:00,24026071,12/15/2015 16:00,53323105,12/15/2015 16:00,4753415,12/15/2015 16:00,2378746,12/15/2015 16:00,14615039,1/7/2016 16:00,11312876,12/15/2015 16:00,6118270,12/15/2015 16:00,19048401
12/16/2015 16:00,1993251,5/4/2018 16:00,17677844,12/16/2015 16:00,56238467,12/16/2015 16:00,3964470,12/16/2015 16:00,2196261,12/16/2015 16:00,9958979,1/8/2016 16:00,8853096,12/16/2015 16:00,6305887,12/16/2015 16:00,21085611
12/17/2015 16:00,1553418,5/7/2018 16:00,18697195,12/17/2015 16:00,44772827,12/17/2015 16:00,3681645,12/17/2015 16:00,1704232,12/17/2015 16:00,12974739,1/11/2016 16:00,15877511,12/17/2015 16:00,5275921,12/17/2015 16:00,18800110
12/18/2015 16:00,3148743,5/8/2018 16:00,15577211,12/18/2015 16:00,96453327,12/18/2015 16:00,6841304,12/18/2015 16:00,4295780,12/18/2015 16:00,16234833,1/12/2016 16:00,12635992,12/18/2015 16:00,11179386,12/18/2015 16:00,31424577
12/21/2015 16:00,1525703,5/9/2018 16:00,23282811,12/21/2015 16:00,47590610,12/21/2015 16:00,3250900,12/21/2015 16:00,1453487,12/21/2015 16:00,9645451,1/13/2016 16:00,12718577,12/21/2015 16:00,3344406,12/21/2015 16:00,12993330
12/22/2015 16:00,1365520,5/10/2018 16:00,21071403,12/22/2015 16:00,32789367,12/22/2015 16:00,2667795,12/22/2015 16:00,1742060,12/22/2015 16:00,9266109,1/14/2016 16:00,11756473,12/22/2015 16:00,4091991,12/22/2015 16:00,10318062
12/23/2015 16:00,1566726,5/11/2018 16:00,21207848,12/23/2015 16:00,32657354,12/23/2015 16:00,2722922,12/23/2015 16:00,1580959,12/23/2015 16:00,7518901,1/15/2016 16:00,18924825,12/23/2015 16:00,3641874,12/23/2015 16:00,13033579
12/24/2015 16:00,527223,5/14/2018 16:00,15646744,12/24/2015 16:00,13596680,12/24/2015 16:00,1092970,12/24/2015 16:00,491044,12/24/2015 16:00,2483121,1/19/2016 16:00,10505908,12/24/2015 16:00,1659340,12/24/2015 16:00,4999417
12/28/2015 16:00,1515716,5/15/2018 16:00,15429433,12/28/2015 16:00,26704210,12/28/2015 16:00,3783555,12/28/2015 16:00,1124723,12/28/2015 16:00,5420862,1/20/2016 16:00,16089109,12/28/2015 16:00,2777327,12/28/2015 16:00,8288841
12/29/2015 16:00,1765012,5/16/2018 16:00,16975495,12/29/2015 16:00,30931243,12/29/2015 16:00,5734996,12/29/2015 16:00,1169600,12/29/2015 16:00,7882759,1/21/2016 16:00,9781683,12/29/2015 16:00,3213877,12/29/2015 16:00,7894876
