Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2021-01-14,EDGA Equities (J),75521290,42411701,60330069,178263060,3676519341.355201,2125393294.778300,3405121504.324200,9207034140.457701,886525,254473,714590,1855588
2021-01-14,EDGX Equities (K),400609638,201367015,540042389,1142019042,14291997960.674801,6492060801.343405,18046839991.075821,38830898753.094027,2735286,648877,2895673,6279836
2021-01-14,LTSE (L),325,0,2653,2978,293218.560000,0.000000,50114.550000,343333.110000,8,0,18,26
2021-01-14,NYSE Chicago (M),13108963,18510914,9151548,40771425,861635093.284500,2264632310.944400,1425774140.173800,4552041544.402700,10924,3482,10529,24935
2021-01-14,NYSE (N),1042167648,51430316,91033807,1184631771,51213130078.851802,2601473017.675200,3997470616.231598,57812073712.758600,3829158,143007,567649,4539814
2021-01-14,NYSE Arca (P),331803041,383533489,540819000,1256155530,14480817228.945002,18190067250.152001,20305310385.896810,52976194864.993813,2948237,1208412,3468612,7625261
2021-01-14,NASDAQ (Q),517933685,205421038,1313783419,2037138142,24036869932.675600,11174567699.189201,67607292439.120961,102818730070.985762,5006109,953265,8303299,14262673
2021-01-14,Members Exchange (U),32632948,16713581,37014963,86361492,654272754.877700,494227486.730400,707481305.849900,1855981547.458000,259602,47200,261111,567913
2021-01-14,Investors Exchange (V),140295442,21127721,120916456,282339619,8930324759.002200,1189605963.524900,9001953081.288998,19121883803.816098,1396313,125806,1121880,2643999
2021-01-14,NASDAQ PSX (X),30344339,22949991,29411587,82705917,933054533.145800,1427145653.357000,1691924824.373200,4052125010.876000,214546,97377,244401,556324
2021-01-14,BYX Equities (Y),75498138,45423324,64263780,185185242,2673209209.202200,2388893284.814501,2549639501.501200,7611741995.517901,761241,199053,636687,1596981
2021-01-14,BZX Equities (Z),238628855,136677993,239846721,615153569,10696253413.177400,8322425648.469200,12647776514.584103,31666455576.230703,2217502,642927,2109639,4970068
2021-01-13,NYSE American (A),12200110,59256769,11658347,83115226,490162643.270200,520788081.855100,443258527.869100,1454209252.994400,152913,166765,119922,439600
2021-01-13,NASDAQ BX (B),32536466,20637371,33178462,86352299,1555355553.551100,1097843174.382100,1794426848.106200,4447625576.039400,402420,85048,374007,861475
2021-01-13,NYSE National (C),47672394,22062934,28513624,98248952,1258317188.458000,864843820.184800,955158686.626900,3078319695.269700,418230,102741,268538,789509
2021-01-13,FINRA / Nasdaq TRF Chicago (DB),12189208,5824040,25069763,43083011,542782825.275800,96982126.346300,902022115.181400,1541787066.803500,67433,13529,101946,182908
2021-01-13,FINRA / NYSE TRF (DN),358709376,339635549,1042200458,1740545383,12958308837.528303,3942789981.829800,21449389522.298592,38350488341.656695,1533616,458064,2545044,4536724
2021-01-13,FINRA / Nasdaq TRF Carteret (DQ),1560828857,897880850,2732689141,5191398848,70156624301.911185,31445072390.341011,86620542000.051274,188222238692.303470,7023972,1861496,8281542,17167010
2021-01-13,MIAX Pearl (H),9414704,5387352,13424653,28226709,390348401.616400,239386553.233600,576198101.745700,1205933056.595700,105701,28566,106822,241089
2021-01-13,EDGA Equities (J),70677579,35389384,65475855,171542818,3494461082.163500,1810126972.438000,3316633129.616299,8621221184.217799,869473,213896,729016,1812385
2021-01-13,EDGX Equities (K),338568034,185297988,580633116,1104499138,12522965028.642498,5782377197.126600,17977544615.427003,36282886841.196101,2377029,566399,2850519,5793947
2021-01-13,LTSE (L),2152,0,682,2834,214070.960000,0.000000,13778.040000,227849.000000,8,0,4,12
2021-01-13,NYSE Chicago (M),11099472,13272275,8168585,32540332,808407504.764100,1965289061.483498,1019056138.307900,3792752704.555498,12069,6062,10011,28142
2021-01-13,NYSE (N),944670855,50598218,99669173,1094938246,45983109815.322290,2255145789.344800,3734136881.421500,51972392486.088590,3670120,140476,584300,4394896
2021-01-13,NYSE Arca (P),278994383,357247037,585930306,1222171726,12428249451.101405,16489118719.378888,19709834632.467611,48627202802.947904,2462459,1109205,3324244,6895908
2021-01-13,NASDAQ (Q),460629192,187016497,1361328284,2008973973,21859869765.736505,9842780437.771801,64883315287.251490,96585965490.759796,4539360,816431,7985366,13341157
2021-01-13,Members Exchange (U),26976108,15206365,36524528,78707001,632063773.277700,358845383.864000,620834421.222400,1611743578.364100,239288,40076,239741,519105
2021-01-13,Investors Exchange (V),127576751,17655255,109265226,254497232,8079807051.840901,1039604083.850700,7736259025.112300,16855670160.803901,1267969,106573,1032187,2406729
